0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
-1.0807785,0.87393165,-0.72911024,0.5059131,-0.10853629,0.26857737,0.37874484,0.097616814,0.55119413,1.001414,-0.12670024,0.8525916,0.16057827,0.41800267,0.40078866,0.50572443,1.5061027,0.748131,0.09065562,0.61163527,0.045203898,1.1347768,0.93076164,-0.6794716
-0.21706519,1.6911299,0.62368107,1.4355465,0.38954735,0.446253,0.6658736,0.58287126,-1.0183136,1.5456719,0.17042412,1.2386979,0.517771,0.04491161,-0.26336187,-0.042614512,1.2485805,0.859708,0.40000314,0.8447548,1.1006021,1.2473354,-0.16666387,0.31782678
-0.39127856,-0.91956705,-1.1446851,-0.28500724,0.08060517,-0.3829459,0.20876712,-0.6807251,-0.35702452,-0.7617006,-0.4077585,-0.8626395,-0.68868893,0.28254423,-0.3573725,0.31038254,0.25202662,-1.1158234,-0.2785244,-0.7246217,-0.833205,0.26605314,-0.3110161,0.9098362
-0.12932189,-0.33720732,-0.18725695,-0.914993,-0.91865313,-0.146043,0.47341514,-0.89228487,-0.8560259,-0.2736206,-0.77838504,-1.5870236,-0.92437756,-0.75653327,0.11415549,-0.87568,-0.7938169,-1.9661868,-0.24546456,1.1950536,-0.88884777,-1.7429013,-0.023429548,-0.911239
0.29627752,-1.646691,-0.011721489,-0.8282209,-0.4997956,-0.67727035,1.0090976,0.038861006,1.3390192,-0.04472838,2.4048738,-1.4409496,0.501339,0.33068568,-0.060824446,-0.031837683,-0.3387109,-0.7257084,0.6582948,0.26726228,-0.43034402,-0.80883884,-0.21869612,0.1740712
0.01915859,0.04621796,1.2360247,0.2676191,0.47396165,0.86477005,-0.42999035,0.08381019,0.17876084,0.668161,0.34741676,-0.16886061,0.34505498,-0.26268545,0.6167432,0.017864598,-1.4088267,-0.84414095,-0.82598317,2.275028,0.8180241,0.27104443,0.03737895,0.9853376
0.111450754,-1.1297734,-0.17510644,-0.9417847,-0.6628919,-0.28032282,-0.5505573,-1.1104714,-0.50561696,-1.1416756,-0.5132196,-0.12437189,-0.23293377,0.251548,0.009609034,-0.9645426,-0.117857024,-0.62715423,-0.17574318,-0.6689737,-1.6263543,-1.0792854,-0.700006,-0.62362206
0.7925016,-0.35177416,-0.51369315,-0.01942302,-0.2662785,-0.3315363,0.30527154,-0.2411112,-0.71390676,-0.14693967,0.13244434,-0.68425083,-0.9126324,1.3437217,0.24481831,0.45148036,0.11730361,0.2788594,0.5036445,-0.87023443,0.14658569,0.0779248,0.053866696,-1.5342076
0.07799901,-0.5556266,0.25874287,0.26316074,0.10972704,-0.4384787,-0.6369253,0.61027855,0.13784756,-0.053914227,-0.6923524,1.2726786,0.41444027,-1.2907151,0.42291847,-0.6694139,0.33883217,0.5187682,0.99053925,-0.4739666,-0.8722904,-0.98062587,-0.9186995,-0.7338727
-0.0176263,-0.52366275,0.025760973,-0.08392715,0.09840457,-1.5546643,-0.046335846,-0.38771242,0.47210392,-1.1134772,-0.568671,-0.26366988,-0.13351159,-0.74821943,0.058870733,-0.8666543,-0.36464825,-0.8877571,-0.33612782,0.4121977,0.27304038,-1.3661869,-0.5127676,-0.40082192
-1.2172563,-0.9816401,0.00524573,-1.1606119,-0.43975937,-1.1907609,-0.8155271,-0.13059282,-0.43955216,-1.1045945,-0.64680797,-1.0873005,-0.6974135,-0.7690552,-0.5887964,-1.4741722,-0.3078268,-1.0478169,-1.6835357,-0.40489373,-0.8503746,-0.9729374,-1.4058871,-2.188937
1.1350164,1.533947,-0.5213117,1.7670426,0.11604863,-0.31361973,2.1100366,0.4763548,0.14187166,-0.17893378,1.6229578,1.195473,0.99215454,0.7600377,0.37001112,1.4356679,0.6343716,0.8285802,0.439525,0.21680346,0.2743097,1.6029278,0.913476,0.74743634
0.719384,2.0143664,0.6954669,0.6742338,-1.2450737,1.4145488,-0.15608253,1.6173097,-1.0584549,1.0102422,-0.7117291,1.2418633,-1.3560102,-0.4933096,0.7522637,0.22128142,1.1921557,0.96643764,-0.44907576,0.020436358,0.04181641,0.5375593,-0.56513995,1.2268451
1.1183286,1.4758106,0.9853298,0.8408983,-0.3883327,0.8479575,0.38682616,0.62006164,-0.3318842,0.54581195,1.0704247,0.6164646,0.30686715,-0.6274504,0.7949755,-0.07782165,-0.0004954577,0.3721403,-0.9117278,-0.043399695,0.12810819,0.784057,-0.21177405,1.133368
-1.1686753,-1.0441657,0.79259306,-1.7919152,-0.14327516,0.68112326,-1.8801433,0.3959311,-0.39468107,-0.016731596,-0.7401569,-0.7373863,-0.018248415,-0.030964226,-1.0760328,-1.1905491,0.14313291,-1.0300052,-0.95803237,0.35582638,-0.8331269,0.55227107,-0.46413207,-0.34420693
-0.0450381,-2.4880707,-1.1731496,-0.96193963,-1.1088129,0.21494606,-2.5421379,-0.95798856,-1.1262156,-1.7746317,-1.2995067,-1.7157209,0.30085662,-1.8988035,-0.39662704,-1.3213681,0.076131254,-1.8809123,-1.6930784,-1.5903885,-2.021224,-1.1754711,-2.1157784,-0.61610645
-0.2703087,-0.8354125,-0.02661968,0.82179135,-1.0547279,-0.1366014,0.14081131,0.25185764,-0.8357672,-0.7320072,-0.18072423,0.2220796,-0.49587876,-0.13251826,0.1929728,-0.06645249,-0.18243164,-0.21268424,0.032580547,-0.17675236,-0.23537146,-0.7115615,-0.22677262,0.09486802
2.335594,0.39182857,-0.2434691,0.20370579,-0.32307097,-0.3057141,0.9199997,0.3856828,1.9417719,-0.19281088,0.7374526,-0.22529785,0.24583086,0.6856942,1.927764,-0.17956313,0.7623073,1.2634203,1.6012837,-0.053188466,2.3463116,0.213968,1.3264871,1.77538
-0.344899,-0.16213438,0.05444314,-0.88309896,-0.046407565,-0.7849469,-0.12667245,-0.2844652,0.12177966,0.5043355,0.36513788,0.61014545,0.20589826,-0.45250914,0.16747946,-0.72887987,0.541027,0.12652227,0.09227337,-0.31056726,0.6502484,0.3946267,-0.40457502,0.07946063
-0.18033469,0.34301773,-0.4151133,-0.22907268,0.11766579,0.0052092727,0.06793861,-0.30335525,-0.67105263,0.04256815,0.47278023,-0.080092736,-0.5606383,0.1752515,-0.29508367,0.22415219,0.52416205,0.035915054,0.47204658,-0.078482114,0.6361748,-0.101664186,0.2976159,0.8369099
0.2186836,0.6015173,1.2311306,0.73500335,0.12333085,0.0056162644,0.8480557,0.004161468,0.055279147,1.2280447,0.09309193,0.4830678,-0.61730456,-0.5549701,0.5893152,-0.11081292,-0.5970599,-0.22140324,0.63788235,0.8418083,0.94439214,0.4820657,0.17704089,0.88278645
0.26288652,0.04567782,0.7134859,0.1869359,-0.17583166,0.6437453,-0.8023147,2.296884,0.8926933,0.58341753,0.8518043,1.2170187,0.21497548,-0.28338712,-0.53523374,0.6361352,0.43481007,0.08275474,0.5925961,-0.3319842,-0.71916395,1.403437,0.91755563,1.0052208
0.025897017,0.5392543,0.8410748,0.9599635,-0.07044363,0.90549266,-0.36017346,0.46010384,-0.5333808,1.0378689,0.09067673,1.1652923,0.10833589,-0.1669705,0.010032426,0.102474555,0.9934011,0.5884548,-0.06973537,-0.07251616,-1.0639697,0.6050011,-0.24884869,-0.10672449
0.7884064,0.1902388,0.029298417,0.22729763,-1.0122703,1.1196493,0.096959524,0.8586461,-0.8121311,0.90999573,0.43454498,0.350508,-0.58819723,-0.115579806,-0.044553846,0.087556824,-0.21718508,0.15249766,0.18972325,-0.3365689,-0.67715454,-0.075937785,-0.6443188,-1.4413223
0.8514088,-0.27894646,-0.2403885,0.6086931,-1.2788867,1.4070941,-0.046053417,0.6231831,0.01136899,0.24813329,1.4841888,0.34484,-1.2619398,-1.5607433,1.0383917,0.5112947,0.20440839,0.35645622,0.037350982,1.0346203,0.59416765,0.49893025,0.24450804,1.3980485
-0.4640138,-0.47124696,0.55129576,-0.6702704,1.1150962,-0.86745685,-1.3211046,-0.022500034,1.214674,-0.047329716,0.19075812,0.81992793,0.84280264,0.041116238,-1.3920833,0.39812702,-0.90014654,0.19633067,-0.6268786,0.53439796,0.036415737,-0.08080441,0.50868535,-0.39574006
0.19907017,-0.35808748,-1.2041973,0.01947477,0.52694553,-0.52614135,0.11544415,-1.0383204,-0.07899139,-1.4802948,-0.59849656,0.0519185,0.2431653,0.55732596,-0.65710914,-0.27839798,0.3620008,-0.034590747,0.1785192,-0.65324414,-0.14580536,-0.94952506,0.054938942,-0.7290031
-0.31737587,-1.4902581,-1.0410594,-0.20382343,-1.4524294,-0.51806724,0.10410753,-0.6617562,-0.7104235,-1.8379588,-0.6271877,-0.17861097,0.14988124,-1.4606754,-0.9903443,-0.0819142,-0.7228287,-1.2689486,-1.085557,-0.58905053,-1.1132629,-1.4570377,-1.2035589,-0.17738703
0.2612435,-0.1647463,0.22794865,0.34038192,0.069941126,1.3779902,0.7765275,0.03241457,1.3301406,0.66643965,1.0035303,1.2259028,-0.69652295,1.1591746,0.6639296,0.2856658,-0.54342675,0.026812833,0.90740466,1.5338334,-0.47368568,1.3608367,1.8036184,-1.2868136
0.29983285,2.5081997,1.589218,0.5304216,2.0494733,0.9487605,0.68683475,0.8117146,1.9895272,1.3070931,0.6535424,1.5398339,1.2661388,1.5632161,1.9718568,2.2388163,0.9167164,2.6986923,2.2403352,1.3596731,1.4382176,0.6565974,1.4300224,0.034657132
-0.13718472,-0.57117176,-0.66378105,0.03989597,-0.4908158,-0.01453458,-0.69648784,-0.5300695,-0.14587386,-0.4099657,-0.5357823,0.24814646,-0.20101018,-0.8152935,-0.88310385,-0.5553085,-0.28558972,-0.89372593,-0.35229853,-0.45366365,-0.7762405,0.5316983,-0.09609935,1.0137537
0.565974,0.36080357,1.0562955,0.747682,-0.7577484,1.7166969,0.2057926,0.030371634,1.0817883,-0.16630259,1.8641335,0.5354599,-0.40057808,-0.04704677,0.7569469,0.5210864,-0.6853376,0.6771031,0.19995093,0.72759604,-1.3148453,0.19611374,-0.059589963,-0.54059434
0.37690514,0.1931148,-0.6345204,-0.107001126,-1.154072,0.36780003,-0.023323357,-0.4113207,0.0852501,-0.7472127,0.031875458,-0.58428764,-1.0879612,0.44909686,-0.37879434,-0.47427246,-1.3146261,-0.2426454,-0.33742532,-0.2662366,-0.37468567,-1.5298262,-0.25938264,-1.4725763
-0.9341294,0.45016497,1.5936708,0.8561055,-0.099140406,-0.02052309,1.2531571,0.89149606,0.8062163,1.3979489,0.43412006,1.5708708,0.52821153,0.03641813,1.9752212,0.87639517,0.7920578,0.22306965,0.4804907,1.3545244,0.85406494,0.3014094,0.2178963,0.35316327
-0.5309407,1.2365259,0.30341026,-0.5404526,-0.24496022,-0.9476727,0.7033034,1.0994468,-0.4076774,0.014468407,-0.8770126,0.17851236,-1.1029557,-0.6828295,0.92176044,-0.7591646,0.74550897,-0.22223917,0.4426445,0.5157698,-0.3995066,-0.45372427,-0.32683694,-0.61697835
-0.77257234,-0.6132185,-0.6770668,-1.2928295,-0.9810525,0.1081699,-0.7757073,-1.856759,-1.0318424,-1.1868289,-0.8818171,-1.3272347,0.25934207,0.9406828,-1.2860147,-1.390164,-0.3449144,-0.2832483,-1.3778652,0.17393743,-1.1997097,-0.4737178,-0.7730581,-1.3379958
0.52219677,1.6939325,1.0411398,2.106259,-0.14747588,0.10029381,0.936766,-0.7597639,-0.074829996,0.52239406,1.5808249,0.5244221,0.4770274,-1.0335448,0.37290633,1.0975239,-0.8816892,0.518671,-0.3532454,0.37066916,0.2877127,0.16430455,-1.0297796,1.5047615
-1.1582702,-1.2762518,-1.7326308,-0.58551764,-1.4338309,0.15103349,-1.1997759,1.1495823,0.16653423,-0.15617974,-1.1389465,-0.09190615,-0.069945596,-0.9195513,-2.4436152,-0.185933,1.3099587,-0.58215696,-2.2849658,-0.41001135,-1.126887,1.3490716,0.94444656,-1.6462897
-1.4693584,-0.1393815,-0.40244368,-0.27562183,0.3267264,-0.9034003,0.19400749,-0.552223,-0.6724884,-1.1782985,-0.42322496,-1.032103,-1.0485518,0.017295381,-1.2994628,-0.068324454,-1.6358151,-1.4071976,-1.5243607,-0.10271369,-0.61246467,-0.85789335,-1.1422143,0.19539651
1.0828667,0.43852794,-0.18589489,0.5455418,-0.69393975,0.40416652,0.5047732,0.5104445,-0.5240044,-0.02068162,0.90365076,-0.8806764,-1.1396931,-0.3277822,0.3255887,-1.4296983,2.5595682,0.44735768,0.54044706,-0.7131192,-0.35783648,-0.17493448,0.13372086,0.9711948
-1.2648624,2.2015948,0.6408623,3.8307495,-0.69036007,0.7502183,1.5969676,1.4267379,0.030811137,0.77769464,0.36850956,2.6377454,-0.6499884,1.0725762,-0.553877,1.7757993,0.930529,2.4519956,0.6930352,0.25372005,1.2544013,1.1769931,1.999391,1.8507195
0.2074577,0.567245,-0.27805912,1.0717131,0.43747154,0.10504256,-0.9553815,1.2351536,1.3138186,0.8667166,0.7263821,0.75964034,0.78659683,0.839739,-0.29340413,0.3863077,0.3419583,1.0776368,0.87503403,-0.05572086,-0.30499,1.0188748,1.1890267,-0.1783786
1.0269737,-0.013535708,0.8452072,-0.91419905,-0.38052586,0.61124676,-0.6461369,0.034486596,0.22642046,0.015918143,-0.21483555,0.031948145,-1.6788404,-0.09806306,-0.79361093,-0.041015495,-0.3409056,-0.46143958,-0.9539818,-0.8537659,-0.025587222,-1.5172307,1.1277832,-0.06274057
1.2542393,2.328537,0.72039,1.0732515,-0.15412763,0.10403079,0.51536727,0.7023225,0.25000677,0.33526883,-0.28738347,1.4766653,-0.9149068,1.5339211,0.18304257,0.17599715,1.5064608,0.28044328,0.74400944,-0.70094717,0.5057495,0.5101598,1.3517283,0.56512135
0.68388057,0.9963937,0.29908648,0.62601864,0.8696271,0.8265814,0.049054235,0.14491405,1.7371479,0.16220306,0.8850678,0.6003689,1.0089383,0.60901266,0.5009901,1.948709,-0.28112173,0.7672712,0.30208713,0.5081552,1.3200339,0.39762682,1.2551483,0.570507
1.2277708,0.29200512,-0.7892383,-0.1827826,-0.30443737,0.28793675,0.12109893,-0.019059746,0.7606573,0.0039074738,1.0223143,-0.21393703,0.4486662,0.21285851,-0.16676997,0.3860638,0.34244734,0.44594988,0.5376056,0.011322826,0.4020909,0.632833,0.71772736,0.44512057
-0.3853166,-0.68660116,-0.12292341,-1.020953,0.07124074,-0.7247549,-0.24664077,-0.0014273304,-0.077656925,-0.48856246,0.34894294,-0.4481302,1.2776886,-0.14642644,-1.0458901,-0.31313884,0.039621633,-1.1124086,-0.94083315,-1.2616646,-1.8579285,0.5718714,-0.46502268,0.61679125
0.30125502,-0.39740157,-1.2391715,0.26740724,0.42590463,-0.9511031,0.22072326,-1.101091,-0.031666156,-1.0100168,-0.78869325,-0.6310079,1.0039772,0.0439199,-0.36566094,-0.14228879,-0.26854172,-1.093171,0.35089648,-0.4262821,-0.40546945,-1.6314391,0.20627533,-0.074287474
-0.49072215,0.17455609,0.86634034,1.6584461,-1.6303998,0.63109636,0.3185899,-0.45121977,-0.68165874,0.48299128,0.82382387,1.2472578,-1.3043292,1.1623148,-0.93671364,1.3872154,-1.219437,1.3500547,-1.660524,-0.31433672,-0.16276573,0.424156,1.6378366,-0.8544009
-0.8870379,0.5927707,1.3285493,1.6413189,0.8217333,-0.14500919,1.5951636,-0.4635816,-0.019556215,0.31605235,0.23772237,1.4358851,1.0071653,0.2659939,-0.76735616,-1.2345089,1.2042335,0.45325965,0.15160936,-0.005918888,-0.2162885,0.152726,-0.74727184,-0.20748276
0.6933063,-0.0976122,0.8169357,0.7560998,-0.49014708,0.72650504,0.6250286,1.4791464,-1.0300208,1.2143131,0.53289866,0.12713708,-0.34996697,0.33618498,1.446851,-0.16410187,0.27015933,0.0033756865,-0.025468612,1.169888,0.8948986,2.2721968,-0.36830783,0.82358736
-0.42771986,-0.49071077,0.83245,-0.31767637,1.8524846,-0.025412869,-0.2621341,0.37558484,2.465058,0.23757051,0.5652466,-0.4357776,1.9728444,-0.27173963,-0.34960312,-0.29291037,-1.5300928,-0.47590038,0.06509458,0.6806939,-0.39572483,-0.5218715,0.42787358,-1.2322046
-0.4143575,-0.11305532,-0.19005682,0.106391385,-0.25754112,0.19343884,0.7358639,0.34416726,-0.32542047,0.4703019,-0.41999632,-0.59625757,1.3061724,-2.007506,0.35799772,-0.8005937,0.456927,-1.209327,0.5871565,-0.14192119,0.043603964,-0.20104611,-0.36604795,-0.035385817
-0.06355986,0.2531282,-0.4722101,-1.1535542,0.03940074,0.7038245,-1.6768494,0.30556175,-0.039375048,0.091026545,-1.0064692,0.10384352,-0.07339719,-0.6551618,0.9029687,-0.15745366,0.50260115,0.2452367,0.88640517,0.31355074,-0.76894045,-0.3392554,-0.06159541,-1.487482
-0.090120435,-0.84900415,-0.4318096,0.818585,0.16598183,-1.3439487,-0.7033072,0.82621974,-0.9088059,-0.3981116,0.43097204,0.34553623,-0.09934097,-0.60958344,-0.2623632,-1.1908653,0.43421358,-0.14516684,0.038633388,-2.145773,-0.29610083,0.6149306,1.012204,-0.16781467
0.634759,-0.82229584,-0.35130128,0.105646715,-0.177535,0.26852444,-0.7478438,-0.9092862,-0.10041765,-0.8235312,0.39603305,-0.39019075,-0.66408616,-0.11923109,-0.37935397,-0.8953515,-0.86183834,-0.64320934,-1.7641267,-0.974794,-0.5113563,-0.4200251,-0.9194021,-1.1702911
-0.6788813,0.24248713,-0.5257162,0.12254456,0.25240603,-0.8037012,0.7115145,-0.47708732,-0.23774917,-0.01889224,0.1827086,0.19040045,0.95696217,-0.058467932,-0.7416988,-0.8948399,-0.43332976,-0.89874476,0.6254323,0.57372606,1.6948831,0.6968341,-0.386332,1.1650611
-0.3112589,-1.0568306,0.63653165,0.39936638,0.009425703,0.1621897,-1.2202722,0.87281024,0.79695654,-0.25833136,0.3591942,0.22899891,0.22320156,1.0749718,-1.1810083,0.41114998,-0.8397597,-0.29365125,-1.2159971,-0.6387845,-1.4230168,0.5236417,1.2159754,-0.77989066
-0.61519927,0.009227382,-0.22582297,-0.22173488,-0.73700833,-0.46856752,1.4283413,-0.7034107,-1.0278212,-1.2878178,-0.5968379,-1.0076537,-1.3605819,-1.5392321,0.17664991,-0.83291143,-2.2631543,-1.6006503,0.66133773,0.3873816,0.54402995,-1.2490774,-1.2389132,-0.5021732
1.3324455,-1.2348044,-0.6623476,0.23751825,-0.4023135,-0.73406917,1.3396965,-0.16949935,-1.6880803,-1.0564317,0.014228751,-0.67007434,0.0064658863,-1.2959105,0.6175798,-0.8855251,-0.1329924,-0.17565681,0.78627175,-0.6119969,-0.1344274,-0.6163177,-1.893848,0.75559276
0.18748675,0.2915969,-0.34591582,-1.0081795,0.6376724,-1.7536286,0.20172639,-0.57119596,-0.21619223,-0.5709046,0.47553983,-0.61556375,0.6521709,-0.40920338,0.06645359,-0.09608484,0.36205018,-0.41675758,0.4034196,-0.30110076,-1.0547179,-0.778761,-0.72006273,-0.5725839
0.2212278,-0.24741702,1.0343286,0.014164146,0.8530737,0.26533943,1.6458801,-0.109964795,0.45172927,0.1356163,0.97224206,0.016863793,1.217864,-0.65077776,1.9928027,0.38624874,-0.530887,-0.2322071,1.2250085,1.9485198,1.0254512,0.19885,-0.62007195,1.3100555
-1.2928184,0.2202667,-0.3013893,0.09545418,0.25964278,-0.24353522,-0.04569778,-0.29438204,0.37778628,0.32158783,-0.04058245,0.09982273,-0.07677507,0.14155962,-0.52165276,1.3090264,-1.0214826,0.93543005,0.39585924,0.8644276,0.9935729,-0.0055154306,-0.07234787,0.88297737
0.34113172,0.5354289,0.35302517,0.95211804,-0.18432973,0.58228385,-0.13695323,0.48296857,0.72595453,0.80912536,0.34289396,0.0072845975,0.8574568,0.67615885,0.36290854,0.8361544,0.02762144,0.029580515,0.51828575,0.76723534,0.0063134553,-0.48412007,0.42713642,-0.1673389
0.35348144,-0.69080925,-0.80372703,-0.009159538,-1.2339053,0.29113904,0.70794004,-0.87189823,0.50980043,-1.2609688,0.7146529,-0.52714425,-0.9895374,0.3109128,-0.070335,0.6210955,-1.4568241,-0.1797193,-1.4198004,0.46470153,-1.4041861,-0.32563406,0.5412743,-2.1062973
0.6121775,0.39183637,1.1343436,1.2674477,1.031241,1.2513353,1.2366424,0.7137978,0.12610552,0.5580415,0.6459906,0.10244122,0.096076556,-0.116746135,0.8879538,-0.67911035,-0.16382477,0.18090801,0.3223215,1.3959904,0.14122592,-0.73616564,0.27900615,-0.92501336
1.6394374,0.11414456,0.53752446,0.41575885,-0.6628123,0.9234135,1.4660994,0.44362178,-1.060826,1.1567292,0.133973,0.0776798,-1.2576165,0.20522611,0.6329998,-0.54914105,0.55602723,1.4270617,0.5850128,0.69609255,0.6055317,0.6136535,-0.38890874,0.13106956
0.49201578,-0.32763612,-0.5191101,-0.123689905,0.17759109,0.99155587,0.405217,-0.1647738,-0.05559069,-0.44187853,-0.024947403,0.15541409,-0.97326124,-0.8652682,-1.1758933,1.0106883,-0.65873367,-0.4967235,-0.7552914,-1.5219852,-0.68773794,0.828178,-0.2212665,-1.4628106
1.2188473,1.4833552,0.8897725,0.92250395,-0.16553226,1.8455224,-0.48511168,1.4923254,0.472497,1.3421102,1.3788613,1.3588439,-0.508387,0.9785113,-0.43024433,1.0021946,0.70075375,1.3422749,0.36098254,0.0017817456,0.41642103,1.3972412,1.3149735,-0.8705146
-0.08832403,-0.06296854,0.034434535,0.5627086,0.031460963,-0.36420992,0.49059626,0.24077731,0.10572317,0.2452426,0.35612828,0.4837081,1.0532514,0.05407261,0.4161238,0.7296986,-0.19107778,0.6385351,0.8074328,0.09710904,0.34511927,-0.37070087,-0.19398506,0.111028224
0.47782663,0.43824834,-0.15224865,-0.8127362,-0.4729477,-0.46706796,-0.2845562,-0.7955005,-0.75747985,-0.32779935,-1.5228133,-0.94882876,0.0027300941,-1.0009933,0.44070685,-0.5850318,-1.3909549,-0.8081807,0.17655182,0.80675876,1.4698778,-1.8748103,-0.7647724,-0.37936002
-0.3201232,-0.7947322,-0.22814074,-1.8067269,0.49257162,0.16626675,-0.7667975,-2.2731698,-0.3755013,-0.2530925,-0.25665516,-1.085148,0.30367246,-1.2736647,1.1139067,-0.61380523,-1.3288665,-1.1512294,-0.16941354,0.03799857,-0.2626906,-0.6021617,-1.28013,0.63878185
0.39141023,0.6426463,-0.930398,-0.22105277,0.41010433,-0.27604988,0.19896111,-0.1463058,1.3296047,-0.76885146,0.39548385,0.16254686,0.7401492,0.09926977,-0.8122964,1.6251502,-0.03857929,0.98335356,-0.6998509,-1.3215345,-0.056404863,-0.112481505,1.3590847,0.16658443
0.4783014,1.419672,2.2831047,1.8783178,1.8387657,1.4887823,-0.076855846,1.4405127,1.435132,1.9449773,0.7033546,1.3992759,1.4338562,1.828041,1.5609517,0.9393456,0.65501213,1.6502028,0.51738536,1.6080965,2.5868626,0.7142637,2.0449302,1.6487261
-0.09303081,-0.08301276,0.5997581,0.38234648,0.28399006,-0.85931104,0.14825745,0.5255642,0.5637274,-0.13627784,-0.107799426,-0.2975949,-1.0024018,0.09774082,0.7712319,-0.49281606,-0.08566214,-0.9861335,0.49393883,0.9268221,-0.15838352,-0.24732791,-0.54607373,0.59835607
0.87539387,-1.1590838,-0.078910746,-0.7361737,0.41482544,-0.27400336,-0.032090735,-0.19079053,-0.37704214,-0.25188646,0.2848884,-1.4375885,-0.3045972,1.0676831,0.07868137,-1.0664384,-0.37393606,-0.27774328,0.11601947,-0.388147,0.1593002,-0.7784926,0.73535824,-0.5755171
-0.6315833,-0.15813577,0.026343852,0.3722239,-0.45980656,0.8645072,-0.8289129,-0.266649,-0.4590553,-0.116952434,0.7197922,-0.49549234,-0.61611,0.06461533,0.46013042,0.6953867,-0.3492729,-0.3434574,-0.8262738,0.5835116,-0.02739358,0.23571138,-0.4513166,0.6713318
-0.83509433,1.8564756,1.89363,1.3752791,-0.42880732,1.001665,0.4706491,2.027102,0.37236252,1.6476283,0.34967062,1.4076787,-0.62017953,2.2547507,0.41551536,1.6381438,1.4254639,1.6759248,-0.9024527,1.0621989,1.4961958,1.5231649,1.4202543,1.1984483
0.5435936,-0.7644478,-0.3933229,-0.87852144,0.99841607,-0.5029074,0.20526257,0.65928984,-0.49414024,-0.40729967,-0.1886768,-0.36945614,0.4722545,-1.3961152,0.3685288,-0.3814016,0.7074083,-0.35454306,0.1225663,0.40569952,-0.5915965,-0.1222255,-0.9689512,-0.03147965
-1.7654175,1.0343642,-0.13962813,0.14470518,0.10528878,-0.10308249,-0.111495726,-0.049706135,-0.65745306,0.4115793,-0.6155646,0.3069531,-1.1303604,1.0654582,-0.6631312,-0.1694073,0.104173675,0.20166433,-1.0624021,-0.4118512,-0.68884486,0.37919894,-0.5350562,-1.045288
0.44461903,-0.76033807,-0.72263414,-1.7027353,-0.8114701,-0.40559304,-0.6181497,-0.79444665,-1.1818972,-0.3182522,-1.118789,-1.3612663,0.114383504,-1.196623,-0.046339773,0.15973653,0.19105148,-0.75010955,-0.009434932,0.4985685,0.34055224,-0.31611738,-0.7507348,1.1135345
0.23870757,-0.7558251,0.50306815,0.6643186,1.4882581,0.26659533,-1.0033242,0.50851834,0.7788921,-0.198452,0.16746508,2.3377573,1.1730281,1.4683257,0.8513231,0.9590434,-0.09243226,1.992274,-0.43984458,0.29134738,0.77181715,1.4362105,0.74663305,0.8047648
-0.038199194,-0.18276615,-1.0589422,0.15379696,-1.6200045,0.06277473,0.2100833,-0.089392796,-1.1501865,-0.27352807,-0.5983145,-0.7548151,-1.0909976,-0.4904589,0.5123893,0.17216685,0.82763535,0.29020795,-0.6656393,-0.4500521,-0.03130753,0.04487124,0.1770267,1.1845111
-1.0620112,-0.48667634,0.16435361,-1.0221366,-0.87603325,0.114440344,-1.8737597,-1.3328128,-0.6820493,-0.35227126,-0.7098664,-0.6674706,-1.1424963,0.025616067,-0.99132705,0.18074194,-0.6090871,-0.8460507,-1.268586,-1.482014,-1.3822006,-0.289618,-0.514795,-1.6798643
-0.40543556,0.6107516,0.694157,-0.27626827,-0.19455512,0.76140493,-0.82004386,1.4817529,-0.7321194,0.6682141,0.38634017,0.011880353,0.22070704,-0.46626776,-1.2449832,0.01258703,1.3105086,0.8330536,-0.3572747,-0.06331165,-0.5644052,-0.077773705,-0.11562761,1.4131744
-0.11110175,1.5164323,1.0967332,0.74160486,0.31110078,0.9657342,0.07973039,0.017878368,-1.4773593,-0.091533504,-1.0106784,0.017892223,-0.7194015,-0.8048363,1.0813259,0.5918581,-0.032745134,0.031109871,0.23543851,1.2872821,0.9925075,0.20266204,-1.6879168,-0.5588902
0.2828498,0.54636085,0.2408799,-0.24110813,0.6128375,0.05325417,-1.322271,-0.29572988,-0.36514688,0.15445064,-1.442497,0.5984841,0.9005895,0.7822747,-0.30791172,-0.70746183,0.44373462,-0.4038939,0.76811826,0.39388606,-0.12782203,0.37812743,0.81663924,-0.48998585
0.037744813,-0.27481413,-0.7717446,-0.29404524,0.17816041,-0.7958125,-0.30351466,-1.6633133,-1.8109676,-0.025953138,-1.559154,-0.45376953,-1.3195149,-1.0400747,-0.14956687,-0.87803227,-0.41090253,-0.6437446,0.013576267,-0.46998003,0.8904157,-0.5541371,-0.9535071,-0.9058278
-0.3289917,-0.09229442,-0.15508063,0.7665814,-0.50239295,-0.43212497,-0.16810203,0.6277188,-0.04043165,-0.26519313,0.68204725,0.1844638,-0.5306467,0.854735,-0.76416075,0.5704745,-0.6963084,0.47673225,-0.81435555,-1.0446001,-0.64248216,1.1794642,0.5490029,0.21551116
-0.5129721,-1.1456672,-0.064396515,0.24893329,1.7010633,0.090698995,-0.14211081,0.13791396,-0.092317134,0.56135565,-0.13872083,0.6981539,0.75971836,-0.051232614,0.10663806,0.8505913,0.91929424,0.92198366,-0.49307856,-0.48518002,0.1227074,0.39695743,-0.43598056,0.2603569
